2735\,1908-04-24\,1908-09-24
2736\,1908-09-24\,1909-02-24
2737\,1909-02-24\,1909-07-27
2738\,1909-07-27\,1909-12-27
2739\,1909-12-27\,1910-05-29
2740\,1910-05-29\,1910-10-29
2741\,1910-10-29\,1911-03-31
2742\,1911-03-31\,1911-08-31
2743\,1911-08-31\,1912-01-31
2744\,1912-01-31\,1912-07-02
2745\,1912-07-02\,1912-12-02
2746\,1912-12-02\,1913-05-04
2747\,1913-05-04\,1913-10-04
2748\,1913-10-04\,1914-03-06
2749\,1914-03-06\,1914-08-06
2750\,1914-08-06\,1915-01-06
2751\,1915-01-06\,1915-06-08
2752\,1915-06-08\,1915-11-08
2753\,1915-11-08\,1916-04-09
2754\,1916-04-09\,1916-09-09
2755\,1916-09-09\,1917-02-09
2756\,1917-02-09\,1917-07-12
2757\,1917-07-12\,1917-12-12
2758\,1917-12-12\,1918-05-14
2759\,1918-05-14\,1918-10-14
2760\,1918-10-14\,1919-03-16
2761\,1919-03-16\,1919-08-16
2762\,1919-08-16\,1920-01-16
2763\,1920-01-16\,1920-06-17
2764\,1920-06-17\,1920-11-17
2765\,1920-11-17\,1921-04-19
2766\,1921-04-19\,1921-09-19
2767\,1921-09-19\,1922-02-19
2768\,1922-02-19\,1922-07-22
2769\,1922-07-22\,1922-12-22
2770\,1922-12-22\,1923-05-24
2771\,1923-05-24\,1923-10-24
2772\,1923-10-24\,1924-03-25
2773\,1924-03-25\,1924-08-25
2774\,1924-08-25\,1925-01-25
2775\,1925-01-25\,1925-06-27
2776\,1925-06-27\,1925-11-27
2777\,1925-11-27\,1926-04-29
2778\,1926-04-29\,1926-09-29
2779\,1926-09-29\,1927-03-01
2780\,1927-03-01\,1927-08-01
2781\,1927-08-01\,1928-01-01
2782\,1928-01-01\,1928-06-02
2783\,1928-06-02\,1928-11-02
2784\,1928-11-02\,1929-04-04
2785\,1929-04-04\,1929-09-04
2786\,1929-09-04\,1930-02-04
2787\,1930-02-04\,1930-07-07
2788\,1930-07-07\,1930-12-07
2789\,1930-12-07\,1931-05-09
2790\,1931-05-09\,1931-10-09
2791\,1931-10-09\,1932-03-10
2792\,1932-03-10\,1932-08-10
2793\,1932-08-10\,1933-01-10
2794\,1933-01-10\,1933-06-12
2795\,1933-06-12\,1933-11-12
2796\,1933-11-12\,1934-04-14
2797\,1934-04-14\,1934-09-14
2798\,1934-09-14\,1935-02-14
2799\,1935-02-14\,1935-07-17
2800\,1935-07-17\,1935-12-17
2801\,1935-12-17\,1936-05-18
2802\,1936-05-18\,1936-10-18
2803\,1936-10-18\,1937-03-20
2804\,1937-03-20\,1937-08-20
2805\,1937-08-20\,1938-01-20
2806\,1938-01-20\,1938-06-22
2807\,1938-06-22\,1938-11-22
2808\,1938-11-22\,1939-04-24
2809\,1939-04-24\,1939-09-24
2810\,1939-09-24\,1940-02-24
2811\,1940-02-24\,1940-07-26
2812\,1940-07-26\,1940-12-26
2813\,1940-12-26\,1941-05-28
2814\,1941-05-28\,1941-10-28
2815\,1941-10-28\,1942-03-30
2816\,1942-03-30\,1942-08-30
2817\,1942-08-30\,1943-01-30
2818\,1943-01-30\,1943-07-02
2819\,1943-07-02\,1943-12-02
2820\,1943-12-02\,1944-05-03
2821\,1944-05-03\,1944-10-03
2822\,1944-10-03\,1945-03-05
2823\,1945-03-05\,1945-08-05
2824\,1945-08-05\,1946-01-05
2825\,1946-01-05\,1946-06-07
2826\,1946-06-07\,1946-11-07
2827\,1946-11-07\,1947-04-09
2828\,1947-04-09\,1947-09-09
2829\,1947-09-09\,1948-02-09
2830\,1948-02-09\,1948-07-11
2831\,1948-07-11\,1948-12-11
2832\,1948-12-11\,1949-05-13
2833\,1949-05-13\,1949-10-13
2834\,1949-10-13\,1950-03-15
2835\,1950-03-15\,1950-08-15
2836\,1950-08-15\,1951-01-15
2837\,1951-01-15\,1951-06-17
2838\,1951-06-17\,1951-11-17
2839\,1951-11-17\,1952-04-18
2840\,1952-04-18\,1952-09-18
2841\,1952-09-18\,1953-02-18
2842\,1953-02-18\,1953-07-21
2843\,1953-07-21\,1953-12-21
2844\,1953-12-21\,1954-05-23
2845\,1954-05-23\,1954-10-23
2846\,1954-10-23\,1955-03-25
2847\,1955-03-25\,1955-08-25
2848\,1955-08-25\,1956-01-25
2849\,1956-01-25\,1956-06-26
2850\,1956-06-26\,1956-11-26
2851\,1956-11-26\,1957-04-28
2852\,1957-04-28\,1957-09-28
2853\,1957-09-28\,1958-02-28
2854\,1958-02-28\,1958-07-31
2855\,1958-07-31\,1958-12-31
2856\,1958-12-31\,1959-06-02
2857\,1959-06-02\,1959-11-02
2858\,1959-11-02\,1960-04-03
2859\,1960-04-03\,1960-09-03
2860\,1960-09-03\,1961-02-03
2861\,1961-02-03\,1961-07-06
2862\,1961-07-06\,1961-12-06
2863\,1961-12-06\,1962-05-08
2864\,1962-05-08\,1962-10-08
2865\,1962-10-08\,1963-03-10
2866\,1963-03-10\,1963-08-10
2867\,1963-08-10\,1964-01-10
2868\,1964-01-10\,1964-06-11
2869\,1964-06-11\,1964-11-11
2870\,1964-11-11\,1965-04-13
2871\,1965-04-13\,1965-09-13
2872\,1965-09-13\,1966-02-13
2873\,1966-02-13\,1966-07-16
2874\,1966-07-16\,1966-12-16
2875\,1966-12-16\,1967-05-18
2876\,1967-05-18\,1967-10-18
2877\,1967-10-18\,1968-03-19
2878\,1968-03-19\,1968-08-19
2879\,1968-08-19\,1969-01-19
2880\,1969-01-19\,1969-06-21
2881\,1969-06-21\,1969-11-21
2882\,1969-11-21\,1970-04-23
2883\,1970-04-23\,1970-09-23
2884\,1970-09-23\,1971-02-23
2885\,1971-02-23\,1971-07-26
2886\,1971-07-26\,1971-12-26
2887\,1971-12-26\,1972-05-27
2888\,1972-05-27\,1972-10-27
2889\,1972-10-27\,1973-03-29
2890\,1973-03-29\,1973-08-29
2891\,1973-08-29\,1974-01-29
2892\,1974-01-29\,1974-07-01
2893\,1974-07-01\,1974-12-01
2894\,1974-12-01\,1975-05-03
2895\,1975-05-03\,1975-10-03
2896\,1975-10-03\,1976-03-04
2897\,1976-03-04\,1976-08-04
2898\,1976-08-04\,1977-01-04
2899\,1977-01-04\,1977-06-06
2900\,1977-06-06\,1977-11-06
2901\,1977-11-06\,1978-04-08
2902\,1978-04-08\,1978-09-08
2903\,1978-09-08\,1979-02-08
2904\,1979-02-08\,1979-07-11
2905\,1979-07-11\,1979-12-11
2906\,1979-12-11\,1980-05-12
2907\,1980-05-12\,1980-10-12
2908\,1980-10-12\,1981-03-14
2909\,1981-03-14\,1981-08-14
2910\,1981-08-14\,1982-01-14
2911\,1982-01-14\,1982-06-16
2912\,1982-06-16\,1982-11-16
2913\,1982-11-16\,1983-04-18
2914\,1983-04-18\,1983-09-18
2915\,1983-09-18\,1984-02-18
2916\,1984-02-18\,1984-07-20
2917\,1984-07-20\,1984-12-20
2918\,1984-12-20\,1985-05-22
2919\,1985-05-22\,1985-10-22
2920\,1985-10-22\,1986-03-24
2921\,1986-03-24\,1986-08-24
2922\,1986-08-24\,1987-01-24
2923\,1987-01-24\,1987-06-26
2924\,1987-06-26\,1987-11-26
2925\,1987-11-26\,1988-04-27
2926\,1988-04-27\,1988-09-27
2927\,1988-09-27\,1989-02-27
2928\,1989-02-27\,1989-07-30
2929\,1989-07-30\,1989-12-30
2930\,1989-12-30\,1990-06-01
2931\,1990-06-01\,1990-11-01
2932\,1990-11-01\,1991-04-03
2933\,1991-04-03\,1991-09-03
2934\,1991-09-03\,1992-02-03
2935\,1992-02-03\,1992-07-05
2936\,1992-07-05\,1992-12-05
2937\,1992-12-05\,1993-05-07
2938\,1993-05-07\,1993-10-07
2939\,1993-10-07\,1994-03-09
2940\,1994-03-09\,1994-08-09
2941\,1994-08-09\,1995-01-09
2942\,1995-01-09\,1995-06-11
2943\,1995-06-11\,1995-11-11
2944\,1995-11-11\,1996-04-12
2945\,1996-04-12\,1996-09-12
2946\,1996-09-12\,1997-02-12
2947\,1997-02-12\,1997-07-15
2948\,1997-07-15\,1997-12-15
2949\,1997-12-15\,1998-05-17
2950\,1998-05-17\,1998-10-17
2951\,1998-10-17\,1999-03-19
2952\,1999-03-19\,1999-08-19
2953\,1999-08-19\,2000-01-19
2954\,2000-01-19\,2000-06-20
2955\,2000-06-20\,2000-11-20
2956\,2000-11-20\,2001-04-22
2957\,2001-04-22\,2001-09-22
2958\,2001-09-22\,2002-02-22
2959\,2002-02-22\,2002-07-25
2960\,2002-07-25\,2002-12-25
2961\,2002-12-25\,2003-05-27
2962\,2003-05-27\,2003-10-27
2963\,2003-10-27\,2004-03-28
2964\,2004-03-28\,2004-08-28
2965\,2004-08-28\,2005-01-28
2966\,2005-01-28\,2005-06-30
2967\,2005-06-30\,2005-11-30
2968\,2005-11-30\,2006-05-02
2969\,2006-05-02\,2006-10-02
2970\,2006-10-02\,2007-03-04
2971\,2007-03-04\,2007-08-04
2972\,2007-08-04\,2008-01-04
2973\,2008-01-04\,2008-06-05
2974\,2008-06-05\,2008-11-05
2975\,2008-11-05\,2009-04-07
2976\,2009-04-07\,2009-09-07
2977\,2009-09-07\,2010-02-07
2978\,2010-02-07\,2010-07-10
2979\,2010-07-10\,2010-12-10
2980\,2010-12-10\,2011-05-12
2981\,2011-05-12\,2011-10-12
2982\,2011-10-12\,2012-03-13
2983\,2012-03-13\,2012-08-13
2984\,2012-08-13\,2013-01-13
2985\,2013-01-13\,2013-06-15
2986\,2013-06-15\,2013-11-15
2987\,2013-11-15\,2014-04-17
2988\,2014-04-17\,2014-09-17
2989\,2014-09-17\,2015-02-17
2990\,2015-02-17\,2015-07-20
2991\,2015-07-20\,2015-12-20
2992\,2015-12-20\,2016-05-21
2993\,2016-05-21\,2016-10-21
2994\,2016-10-21\,2017-03-23
2995\,2017-03-23\,2017-08-23
2996\,2017-08-23\,2018-01-23
2997\,2018-01-23\,2018-06-25
