4733\,1975-02-14\,1975-02-22
4734\,1975-02-22\,1975-03-02
4735\,1975-03-02\,1975-03-10
4736\,1975-03-10\,1975-03-18
4737\,1975-03-18\,1975-03-26
4738\,1975-03-26\,1975-04-03
4739\,1975-04-03\,1975-04-11
4740\,1975-04-11\,1975-04-19
4741\,1975-04-19\,1975-04-27
4742\,1975-04-27\,1975-05-05
4743\,1975-05-05\,1975-05-13
4744\,1975-05-13\,1975-05-21
4745\,1975-05-21\,1975-05-29
4746\,1975-05-29\,1975-06-06
4747\,1975-06-06\,1975-06-14
4748\,1975-06-14\,1975-06-22
4749\,1975-06-22\,1975-06-30
4750\,1975-06-30\,1975-07-08
4751\,1975-07-08\,1975-07-16
4752\,1975-07-16\,1975-07-24
4753\,1975-07-24\,1975-08-01
4754\,1975-08-01\,1975-08-09
4755\,1975-08-09\,1975-08-17
4756\,1975-08-17\,1975-08-25
4757\,1975-08-25\,1975-09-02
4758\,1975-09-02\,1975-09-10
4759\,1975-09-10\,1975-09-18
4760\,1975-09-18\,1975-09-26
4761\,1975-09-26\,1975-10-04
4762\,1975-10-04\,1975-10-12
4763\,1975-10-12\,1975-10-20
4764\,1975-10-20\,1975-10-28
4765\,1975-10-28\,1975-11-05
4766\,1975-11-05\,1975-11-13
4767\,1975-11-13\,1975-11-21
4768\,1975-11-21\,1975-11-29
4769\,1975-11-29\,1975-12-07
4770\,1975-12-07\,1975-12-15
4771\,1975-12-15\,1975-12-23
4772\,1975-12-23\,1975-12-31
4773\,1975-12-31\,1976-01-08
4774\,1976-01-08\,1976-01-16
4775\,1976-01-16\,1976-01-24
4776\,1976-01-24\,1976-02-01
4777\,1976-02-01\,1976-02-09
4778\,1976-02-09\,1976-02-17
4779\,1976-02-17\,1976-02-25
4780\,1976-02-25\,1976-03-04
4781\,1976-03-04\,1976-03-12
4782\,1976-03-12\,1976-03-20
4783\,1976-03-20\,1976-03-28
4784\,1976-03-28\,1976-04-05
4785\,1976-04-05\,1976-04-13
4786\,1976-04-13\,1976-04-21
4787\,1976-04-21\,1976-04-29
4788\,1976-04-29\,1976-05-07
4789\,1976-05-07\,1976-05-15
4790\,1976-05-15\,1976-05-23
4791\,1976-05-23\,1976-05-31
4792\,1976-05-31\,1976-06-08
4793\,1976-06-08\,1976-06-16
4794\,1976-06-16\,1976-06-24
4795\,1976-06-24\,1976-07-02
4796\,1976-07-02\,1976-07-10
4797\,1976-07-10\,1976-07-18
4798\,1976-07-18\,1976-07-26
4799\,1976-07-26\,1976-08-03
4800\,1976-08-03\,1976-08-11
4801\,1976-08-11\,1976-08-19
4802\,1976-08-19\,1976-08-27
4803\,1976-08-27\,1976-09-04
4804\,1976-09-04\,1976-09-12
4805\,1976-09-12\,1976-09-20
4806\,1976-09-20\,1976-09-28
4807\,1976-09-28\,1976-10-06
4808\,1976-10-06\,1976-10-14
4809\,1976-10-14\,1976-10-22
4810\,1976-10-22\,1976-10-30
4811\,1976-10-30\,1976-11-07
4812\,1976-11-07\,1976-11-15
4813\,1976-11-15\,1976-11-23
4814\,1976-11-23\,1976-12-01
4815\,1976-12-01\,1976-12-09
4816\,1976-12-09\,1976-12-17
4817\,1976-12-17\,1976-12-25
4818\,1976-12-25\,1977-01-02
4819\,1977-01-02\,1977-01-10
4820\,1977-01-10\,1977-01-18
4821\,1977-01-18\,1977-01-26
4822\,1977-01-26\,1977-02-03
4823\,1977-02-03\,1977-02-11
4824\,1977-02-11\,1977-02-19
4825\,1977-02-19\,1977-02-27
4826\,1977-02-27\,1977-03-07
4827\,1977-03-07\,1977-03-15
4828\,1977-03-15\,1977-03-23
4829\,1977-03-23\,1977-03-31
4830\,1977-03-31\,1977-04-08
4831\,1977-04-08\,1977-04-16
4832\,1977-04-16\,1977-04-24
4833\,1977-04-24\,1977-05-02
4834\,1977-05-02\,1977-05-10
4835\,1977-05-10\,1977-05-18
4836\,1977-05-18\,1977-05-26
4837\,1977-05-26\,1977-06-03
4838\,1977-06-03\,1977-06-11
4839\,1977-06-11\,1977-06-19
4840\,1977-06-19\,1977-06-27
4841\,1977-06-27\,1977-07-05
4842\,1977-07-05\,1977-07-13
4843\,1977-07-13\,1977-07-21
4844\,1977-07-21\,1977-07-29
4845\,1977-07-29\,1977-08-06
4846\,1977-08-06\,1977-08-14
4847\,1977-08-14\,1977-08-22
4848\,1977-08-22\,1977-08-30
4849\,1977-08-30\,1977-09-07
4850\,1977-09-07\,1977-09-15
4851\,1977-09-15\,1977-09-23
4852\,1977-09-23\,1977-10-01
4853\,1977-10-01\,1977-10-09
4854\,1977-10-09\,1977-10-17
4855\,1977-10-17\,1977-10-25
4856\,1977-10-25\,1977-11-02
4857\,1977-11-02\,1977-11-10
4858\,1977-11-10\,1977-11-18
4859\,1977-11-18\,1977-11-26
4860\,1977-11-26\,1977-12-04
4861\,1977-12-04\,1977-12-12
4862\,1977-12-12\,1977-12-20
4863\,1977-12-20\,1977-12-28
4864\,1977-12-28\,1978-01-05
4865\,1978-01-05\,1978-01-13
4866\,1978-01-13\,1978-01-21
4867\,1978-01-21\,1978-01-29
4868\,1978-01-29\,1978-02-06
4869\,1978-02-06\,1978-02-14
4870\,1978-02-14\,1978-02-22
4871\,1978-02-22\,1978-03-02
4872\,1978-03-02\,1978-03-10
4873\,1978-03-10\,1978-03-18
4874\,1978-03-18\,1978-03-26
4875\,1978-03-26\,1978-04-03
4876\,1978-04-03\,1978-04-11
4877\,1978-04-11\,1978-04-19
4878\,1978-04-19\,1978-04-27
4879\,1978-04-27\,1978-05-05
4880\,1978-05-05\,1978-05-13
4881\,1978-05-13\,1978-05-21
4882\,1978-05-21\,1978-05-29
4883\,1978-05-29\,1978-06-06
4884\,1978-06-06\,1978-06-14
4885\,1978-06-14\,1978-06-22
4886\,1978-06-22\,1978-06-30
4887\,1978-06-30\,1978-07-08
4888\,1978-07-08\,1978-07-16
4889\,1978-07-16\,1978-07-24
4890\,1978-07-24\,1978-08-01
4891\,1978-08-01\,1978-08-09
4892\,1978-08-09\,1978-08-17
4893\,1978-08-17\,1978-08-25
4894\,1978-08-25\,1978-09-02
4895\,1978-09-02\,1978-09-10
4896\,1978-09-10\,1978-09-18
4897\,1978-09-18\,1978-09-26
4898\,1978-09-26\,1978-10-04
4899\,1978-10-04\,1978-10-12
4900\,1978-10-12\,1978-10-20
4901\,1978-10-20\,1978-10-28
4902\,1978-10-28\,1978-11-05
4903\,1978-11-05\,1978-11-13
4904\,1978-11-13\,1978-11-21
4905\,1978-11-21\,1978-11-29
4906\,1978-11-29\,1978-12-07
4907\,1978-12-07\,1978-12-15
4908\,1978-12-15\,1978-12-23
4909\,1978-12-23\,1978-12-31
4910\,1978-12-31\,1979-01-08
4911\,1979-01-08\,1979-01-16
4912\,1979-01-16\,1979-01-24
4913\,1979-01-24\,1979-02-01
4914\,1979-02-01\,1979-02-09
4915\,1979-02-09\,1979-02-17
4916\,1979-02-17\,1979-02-25
4917\,1979-02-25\,1979-03-05
4918\,1979-03-05\,1979-03-13
4919\,1979-03-13\,1979-03-21
4920\,1979-03-21\,1979-03-29
4921\,1979-03-29\,1979-04-06
4922\,1979-04-06\,1979-04-14
4923\,1979-04-14\,1979-04-22
4924\,1979-04-22\,1979-04-30
4925\,1979-04-30\,1979-05-08
4926\,1979-05-08\,1979-05-16
4927\,1979-05-16\,1979-05-24
4928\,1979-05-24\,1979-06-01
4929\,1979-06-01\,1979-06-09
4930\,1979-06-09\,1979-06-17
4931\,1979-06-17\,1979-06-25
4932\,1979-06-25\,1979-07-03
4933\,1979-07-03\,1979-07-11
4934\,1979-07-11\,1979-07-19
4935\,1979-07-19\,1979-07-27
4936\,1979-07-27\,1979-08-04
4937\,1979-08-04\,1979-08-12
4938\,1979-08-12\,1979-08-20
4939\,1979-08-20\,1979-08-28
4940\,1979-08-28\,1979-09-05
4941\,1979-09-05\,1979-09-13
4942\,1979-09-13\,1979-09-21
4943\,1979-09-21\,1979-09-29
4944\,1979-09-29\,1979-10-07
4945\,1979-10-07\,1979-10-15
4946\,1979-10-15\,1979-10-23
4947\,1979-10-23\,1979-10-31
4948\,1979-10-31\,1979-11-08
4949\,1979-11-08\,1979-11-16
4950\,1979-11-16\,1979-11-24
4951\,1979-11-24\,1979-12-02
4952\,1979-12-02\,1979-12-10
4953\,1979-12-10\,1979-12-18
4954\,1979-12-18\,1979-12-26
4955\,1979-12-26\,1980-01-03
4956\,1980-01-03\,1980-01-11
4957\,1980-01-11\,1980-01-19
4958\,1980-01-19\,1980-01-27
4959\,1980-01-27\,1980-02-04
4960\,1980-02-04\,1980-02-12
4961\,1980-02-12\,1980-02-20
4962\,1980-02-20\,1980-02-28
4963\,1980-02-28\,1980-03-07
4964\,1980-03-07\,1980-03-15
4965\,1980-03-15\,1980-03-23
4966\,1980-03-23\,1980-03-31
4967\,1980-03-31\,1980-04-08
4968\,1980-04-08\,1980-04-16
4969\,1980-04-16\,1980-04-24
4970\,1980-04-24\,1980-05-02
4971\,1980-05-02\,1980-05-10
4972\,1980-05-10\,1980-05-18
4973\,1980-05-18\,1980-05-26
4974\,1980-05-26\,1980-06-03
4975\,1980-06-03\,1980-06-11
4976\,1980-06-11\,1980-06-19
4977\,1980-06-19\,1980-06-27
4978\,1980-06-27\,1980-07-05
4979\,1980-07-05\,1980-07-13
4980\,1980-07-13\,1980-07-21
4981\,1980-07-21\,1980-07-29
4982\,1980-07-29\,1980-08-06
4983\,1980-08-06\,1980-08-14
4984\,1980-08-14\,1980-08-22
4985\,1980-08-22\,1980-08-30
4986\,1980-08-30\,1980-09-07
4987\,1980-09-07\,1980-09-15
4988\,1980-09-15\,1980-09-23
4989\,1980-09-23\,1980-10-01
4990\,1980-10-01\,1980-10-09
4991\,1980-10-09\,1980-10-17
4992\,1980-10-17\,1980-10-25
4993\,1980-10-25\,1980-11-02
4994\,1980-11-02\,1980-11-10
4995\,1980-11-10\,1980-11-18
